17,[YBD]상로스 카츠/상등심,15000
17,[YBD]히레 카츠/안심,15000
17,[버크셔K]상로스 카츠/상등심,15000
18,<대표> 스키야키,15000
18,<대표> 카라이 스키야키,15000
23,오징어제육,15000
28,봉골레 파스타,15000
28,뽀모도로 파스타,15000
28,쉬림프 오일 파스타,15000
28,아마트리치아나,15000
28,트러플 베이컨 크림파스타,15000
3,무주 표고 삼합,15000
3,숙성특허 특고기,15000
30,제주찹쌀피순대,15000
39,반쪽 보쌈,15000
40,<대표> 생삼겹살,15000
42,광어초밥(10P),15000
44,경장육슬,15000
44,어향육슬,15000
44,지삼선,15000
47,<대표> 라구소스 묵은지 아란치니,15000
48,항정살(180g),15000
74,순대볶음,15000
76,<대표> 사케롤 정식 런치,15000
76,<대표> 스키야키 나베정식 디너,15000
79,톳명란 고사리 파스타,15000
82,<염통> (추가한접시),15000
87,유산슬밥,15000
92,마라향궈,15000
92,지삼선,15000
92,크림새우,15000
97,<대표> 감바스 알리오올리오,15000
97,비프피칸테 토마토파스타,15000
1,전복텐동,15500
1,토쿠죠텐동,15500
12,치돈모밀,15500
48,<대표> [평일 점심] 고기 外 단품식사 가능,15500
48,원뿔 한우육회(120g),15500
65,<대표> 대파크림 리가토니,15500
49,4인분)떡오뎅+사리4,15600
18,<대표> 쇼유사케동(연어덮밥),16000
23,<대표> A코스(제육+생선구이),16000
23,버섯소불고기,16000
26,<대표> 깐풍기,16000
26,짬뽕탕,16000
28,<대표> 지글지글 게살 치즈 크림 파스타,16000
28,루꼴라 우삼겹 오일 파스타,16000
28,보글보글 뚝배기 파스타,16000
28,우삼겹 로제 파스타,16000
28,자글자글 꼬꼬로제 파스타,16000
28,해산물오일파스타 spicy,16000
28,해산물크림파스타 spicy,16000
41,대표,16000
42,연어초밥(10P),16000
42,장어초밥(10P),16000
44,마라육단,16000
47,<대표> 콩가루 항정살 크림뇨끼,16000
48,<대표> 정숙성 꼬들살(180g) *한정수량,16000
48,<대표> 정숙성 삼겹살(180g) *한정수량,16000
5,<대표> 잠발라야,16000
5,<대표> 쿠바 샌드위치 세트,16000
52,<똠얌꿍> 새우를 넣어 맵고 시게 끓인 세계 3대 수프,16000
52,<똠얌꿍남싸이> 맑은 똠얌꿍,16000
65,<대표> 딸기 수플레팬케이크,16000
65,<대표> 브런치 플레이트,16000
65,앤쵸비 홍새우 오일파스타,16000
76,<대표> 마제루롤 정식 디너,16000
76,<대표> 에비텐사케동 정식 디너,16000
76,아나고에비텐동 정식 런치,16000
76,키와미연어 비빔우동 정식 디너,16000
77,낙지불고기,16000
77,오징어불고기,16000
79,<바사삭감자채전> 고성감자로 만든 바삭한 한식감자채전,16000
79,"<삼겹젓갈파스타> 갈치속젓,링귀니면,백된장숙성삼겹살",16000
80,멜란자네,16000
80,브리치즈구이,16000
97,하몽 샐러드,16000
18,<대표> 쇼유에비사케동(연어새우덮밥),16500
76,<대표> 사케롤정식 디너,16500
29,<대표> 비리야니 라이스,16900
46,<대표> 리틀 포레스트 리조또,16900
46,<대표> 명란카츠 크림 파스타,16900
46,<대표> 시골오일파스타,16900
46,<대표> 아라비아따 쉬림프 토마토 파스타,16900
46,<대표> 쿠스쿠스 바질치킨 샐러드 보울,16900
46,<대표> 하와이안 칠리 쉬림프 샐러드 볼,16900
100,고등어라구파스타,17000
100,마구로슈토아에,17000
100,엔쵸비파스타,17000
14,고추장떡볶이 1인분 사리4개,17000
23,생삼겹살,17000
27,생삼겹살 180g,17000
27,우삼겹 180g,17000
4,순대술국,17000
42,가족모듬초밥(20P),17000
45,<대표> 그릴드 엔쵸비,17000
45,<대표> 새우 로제,17000
45,루꼴라,17000
45,봉골레,17000
45,애플소보로 피자,17000
45,카프레제 밤,17000
5,<대표> 투움바 파스타,17000
53,해물김치전,17000
6,<연어초밥> 연어 12Pcs,17000
6,<특선초밥> 연어3/광어3/메까2/장새우2/장어2,17000
67,삼겹살,17000
67,우삼겹,17000
76,아보카도연어덮밥 정식 런치,17000
80,<샥슈카 에그 스튜> 샥슈카,17000
80,감바스 알 아히요,17000
80,판체타 까르보,17000
96,술국,17000
97,<대표> 감바스로제파스타,17000
97,<대표> 비프 펜네 스튜,17000
97,<대표> 송이송이 떡갈비 파스타,17000
49,4인분)떡오뎅+사리5,17100
1,<대표> 스폐샬텐동,17500
58,<대표> 밀크팥메론몽땅설빙,17500
58,<대표> 수박듬뿍화채설빙,17500
76,<아나고에비텐동 정식 디너> 디너에는 손마끼가 제공됩니다,17500
31,비프칠리감튀.치즈범벅감튀,17900
46,<대표> 라구 소스를 곁들인 리가토니 파스타,17900
46,<대표> 바닷마을 파스타,17900
46,<대표> 스카치에그 바질 크림파스타,17900
58,<대표> 요거치즈메론몽땅설빙,17900
100,<대표> 모듬조개술찜,18000
15,유산슬밥,18000
22,석쇠직화닭발,18000
23,<대표> B코스(소불고기+생선구이),18000
26,누롱지탕,18000
28,우(牛)왕 스테이크 파스타,18000
3,<대표> 먹거리x파일 착한 삼겹살,18000
3,<대표> 무항생제 목살,18000
3,무항생제 뼈목심,18000
3,숙성특허 갈매기살,18000
4,순대정식,18000
44,철판 소고기,18000
44,철판명란,18000
44,철판소배필,18000
44,철판소양,18000
44,향라쪽갈비,18000
45,<대표> 감바스 알 아히요,18000
45,볼로네제 라구,18000
45,치즈 트랩,18000
45,트러플 살라미,18000
6,<광어초밥> 광어12Pcs,18000
79,<육회김파스타> 곱창김소스 들깨링귀니면 마늘칩육회,18000
79,바싹 불고기 향채전,18000
79,의성마늘 닭전,18000
80,파고피자,18000
80,풍기피자,18000
87,<대표> 가지튀김,18000
97,치즈 플래터,18000
58,<대표> 과일흠뻑화채설빙,18500
76,<아보카도연어덮밥 정식 디너> 디너에는 손마끼가 제공됩니다,18500
31,까망베르치즈플래터,18900
46,<대표> 감동카츠 4종 플래터,18900
59,똠얌꿍,18900
100,<이소베마끼> 제철 등푸른 생선을 넣고 말아드리는 김말이,19000
15,잡탕밥,19000
22,쭈꾸미튀김,19000
23,차돌박이,19000
45,<대표> 멜란짜네,19000
45,FULL플레이트,19000
48,[평일 점심] 2인 김치찌개전골(中),19000
53,생굴 소,19000
6,<광어+연어> 광어6/연어6,19000
68,오징어순대,19000
75,불껍데기?,19000
80,<앤쵸비 봉골레> 신선한 조개와 엔쵸비의 조화,19000
80,바질 크림 뇨끼,19000
81,돼지갈비,19000
81,삼겹살,19000
50,가리비전골 1인,19500
31,독일식수제소세지,19900
31,베이컨치즈피자,19900
59,까이양(태국식 닭고기구이 튀김요리),19900
9,<대표> 동치미막국수 세트,19900
9,<대표> 비빔막국수 세트,19900
18,<대표> 킷사 아부리동,20000
3,숙성특허 항정살,20000
4,왕순대,20000
45,예약금,20000
51,<대표> 벌교참꼬막 한 접시,20000
51,양태구이,20000
51,양태찜,20000
7,<대표> 양념순대곱창 (2인분),20000
7,<대표> 원조백순대곱창 (2인분),20000
71,바지락탕,20000
79,명란치즈두부찌개,20000
96,모듬,20000
31,페퍼로니피자,20900
28,전복내장 톳 리조또,21000
39,차돌 고추장전골,21000
4,모듬순대,21000
43,차돌박이 (200g),21000
18,<대표> 비프카츠,22000
52,꿍팟퐁커리,22000
6,<대표> 특진초밥,22000
87,<대표> 고기튀김,22000
27,소갈비살 180g,23000
3,<대표> [한정 판매] 국내산 순종 듀록 목살,23000
3,<대표> [한정판매] 국내산 순종 듀록 오겹살,23000
3,한우 육회,23000
42,가족모듬초밥(32P),23000
6,<대표> 도로+연어,23000
67,갈비살,23000
75,김치찜?,23000
81,갈매기살,23000
97,하몽&치즈 플래터,23000
59,꿍팟퐁커리,23900
4,머릿고기수육,24000
75,얼큰술국?,24000
82,<곱창> 1인분(400g),24000
82,<대창> 1인분(300g),24000
82,<막창> 1인분(300g),24000
82,<모듬곱창> 1인분(400g),24000
83,콰트로치즈피자(한판),24000
31,메가클래식피자,24900
46,<대표> 갈릭 어니언 페퍼로니 피자,24900
100,<대표> 고등어봉초밥,25000
100,<대표> 네기토로마끼,25000
100,<대표> 전복내장파스타,25000
100,스키야키,25000
3,1++ 한우 차돌,25000
30,<대표> 돔베고기-보통,25000
51,새꼬막,25000
6,<도로+활어> 도로6/광어6,25000
74,내장모듬,25000
74,모듬순대,25000
74,병천순대,25000
74,수육,25000
74,술국,25000
79,들깨나물동파육,25000
79,직화쭈꾸미제육 두부김치,25000
87,<대표> 깐풍기,25000
93,대표,25000
93,대표,25000
46,<대표> 감동카츠 6종 플래터,25900
15,생등심 탕수육 소,26000
5,스페셜 비프 스테이크,26000
5,쿠바 샌드위치 플래터,26000
79,이강주 조개술찜,26000
83,<대표> 콰트로치즈&페퍼로니,26000
83,트러플 머쉬룸피자,26000
83,페퍼로니피자(한판),26000
83,포테이토피자,26000
83,체다치즈베이컨피자,27000
83,하와이언피자,27000
86,<대표> 쫄깃머릿수육,27000
59,랭쌥(태국식감자탕),27900
10,<대표> 외래향탕수육(小),28000
25,등심탕수육,28000
28,모힝 시그니처 플래터,28000
50,소소한 전골,28000
79,"<사태곱창전골> 아롱사태,소곱창전골",28000
97,<대표> 모즈 믹스타 빠에야,28000
97,<대표> 오징어먹물 빠에야,28000
46,<대표> 산촌스테이크,28900
82,양깃머리,29000
83,<대표> 2가지 피자,29000
83,레드핫스파이시치킨피자,29000
83,불고기피자,29000
83,핫스파이시불고기피자,29000
31,<대표> 크래프트플래터.라인플래터,29900
6,광어+연어,30000
7,원조백순대곱창 (3인분),30000
74,곱창전골,30000
74,섞어전골,30000
74,순대전골,30000
